Sample	Total_number_of_reads	Percentage_reads_mapped	BAIT_SET	GENOME_SIZE	BAIT_TERRITORY	TARGET_TERRITORY	BAIT_DESIGN_EFFICIENCY	TOTAL_READS	PF_READS	PF_UNIQUE_READS	PCT_PF_READS	PCT_PF_UQ_READS	PF_UQ_READS_ALIGNED	PCT_PF_UQ_READS_ALIGNED	PF_UQ_BASES_ALIGNED	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	ON_TARGET_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	MEAN_TARGET_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	ZERO_CVG_TARGETS_PCT	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	AT_DROPOUT	GC_DROPOUT	Run	Duplication	Methode	Number_variants	Perc_dbSNP_variants	Perc_PASS_variants
U167426CF2016D09038	102404061	99.65%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	101939578	101939578	 88598089	1	0.869124	 84871368	0.957937	12550459938	6237759650	3374432545	2938267743	4344259459	0.765884	0.234116	0.648942	 92.31422	 99.69134	0.405237	0.282225	22.77021	0.016396	1.718816	0.981891	0.974763	0.967001	0.952332	0.919087	0.859248	0.416362	133148701	5.083574	5.195269	5.328240	5.466529	5.606946	6.551569	7.406126	1.143358	170623_NB501012_0154_AHVWL5BGX2	13.0735716426486	Exomes	83422	0.9080578264726331	0.8725036561098991
U179494CF2017D10607	94573388	99.61%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 94166442	 94166442	 82507198	1	0.876185	 78812761	0.955223	11655267966	5611656034	3341767046	2701844886	3904406319	0.768187	0.231813	0.626761	 83.04835	 89.49038	0.394655	0.274588	22.05803	0.015213	1.688498	0.982885	0.974764	0.964899	0.944751	0.901343	0.826438	0.332670	131153482	5.157053	5.289254	5.426351	5.568345	5.724049	6.734652	4.591543	1.546192	170623_NB501012_0154_AHVWL5BGX2	12.3769902437197	Exomes	83731	0.9008372048584157	0.8660949946853614
U168334PF2017D10682	109134876	99.66%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	108687356	108687356	96329446	1	0.886299	92340287	0.958588	13659983727	6699170530	3891632076	3069181121	4651506269	0.775316	0.224684	0.632546	99.14276	106.7084	0.408193	0.283425	22.46823	0.015855	1.641668	0.982117	0.974701	0.967774	0.957022	0.935833	0.894873	0.476902	168255188	4.907481	4.992571	5.091842	5.188277	5.293788	5.906433	4.941256	1.487235	170623_NB501012_0154_AHVWL5BGX2_NICU_U168334	11.361769996824	Exomes	83999	0.9097251157751878	0.870617507351278
U168334CF2017D10678	107099560	99.65%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	106636150	106636150	94719376	1	0.888248	90691660	0.957477	13412151220	6456054450	3867877085	3088219685	4495002489	0.769745	0.230255	0.625348	95.54482	103.1182	0.400946	0.279157	22.05295	0.015983	1.690462	0.982115	0.974934	0.967539	0.955354	0.929242	0.879024	0.447021	166790247	5.133255	5.233280	5.338861	5.450000	5.563361	6.256866	5.636722	1.403233	170623_NB501012_0154_AHVWL5BGX2_NICU_U168334	11.1659978731449	Exomes	83848	0.9078570747066119	0.8694423242057056
U168334PF2017D10682	109134876	99.66%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	108687356	108687356	 96329446	1	0.886299	92340287	0.958588	13659983727	6699170530	3891632076	3069181121	4651506269	0.775316	0.224684	0.632546	99.14276	106.7084	0.408193	0.283425	22.46823	0.015855	1.641668	0.982117	0.974701	0.967774	0.957022	0.935833	0.894873	0.476902	168255188	4.907481	4.992571	5.091842	5.188277	5.293788	5.906433	4.941256	1.487235	170623_NB501012_0154_AHVWL5BGX2_U168334	11.361769996824	Exomes	83999	0.9097251157751878	0.870617507351278
U168334CM2016D07421	116389167	99.61%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	115869430	115869430	101078547	1	0.872349	96648981	0.956177	14279509095	6749889789	4059890730	3469728576	4698145892	0.757013	0.242987	0.624424	99.89337	107.6462	0.385790	0.268522	21.65616	0.014643	1.681972	0.983323	0.976111	0.969100	0.957479	0.934548	0.891705	0.481097	153641797	5.216906	5.325389	5.433872	5.560435	5.686998	6.475305	5.208663	1.326988	170623_NB501012_0154_AHVWL5BGX2_U168334	12.7576186468782	Exomes	83682	0.9092397409239741	0.8710475371047537
U168334CF2017D10678	107099560	99.65%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	106636150	106636150	 94719376	1	0.888248	90691660	0.957477	13412151220	6456054450	3867877085	3088219685	4495002489	0.769745	0.230255	0.625348	95.54482	103.1182	0.400946	0.279157	22.05295	0.015983	1.690462	0.982115	0.974934	0.967539	0.955354	0.929242	0.879024	0.447021	166790247	5.133255	5.233280	5.338861	5.450000	5.563361	6.256866	5.636722	1.403233	170623_NB501012_0154_AHVWL5BGX2_U168334	11.1659978731449	Exomes	83848	0.9078570747066119	0.8694423242057056
U178513CF2017D07853	120265505	99.68%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	119825850	119825850	107767370	1	0.899367	103280611	0.958366	15288858874	7052547103	4143269870	4093041901	4900722515	0.732286	0.267714	0.629927	104.37247	112.35153	0.389779	0.270852	21.13338	0.014947	1.676889	0.982955	0.975709	0.969002	0.958838	0.939740	0.902751	0.512275	200147311	5.314167	5.389246	5.483094	5.567558	5.655775	6.196342	4.782893	1.604854	170626_NB501012_0155_AHVWTVBGX2	10.0589713543778	Exomes	145076	0.8758788497063608	0.8373542143428272
U178497CM2017D07830	103368566	99.73%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	103010052	103010052	 92746356	1	0.900362	 88894854	0.958473	13165283526	6188964785	3549920324	3426398417	4306573952	0.739740	0.260260	0.635490	 91.59209	 98.65265	0.397889	0.276870	21.53703	0.014510	1.700908	0.983607	0.975841	0.967380	0.951361	0.917930	0.858678	0.405739	175958170	5.294017	5.382806	5.476976	5.584599	5.700832	6.346570	5.113437	1.479949	170626_NB501012_0155_AHVWTVBGX2	9.95600970169325	Exomes	150468	0.8737073663503203	0.8421126086609777
U178694CM2017D08224	125856401	99.69%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	125392326	125392326	112565373	1	0.897705	107671257	0.956522	15935722398	7396054643	4228445712	4311222043	5145598400	0.729462	0.270538	0.636247	109.45613	117.79316	0.390618	0.271762	21.26309	0.013716	1.707147	0.984304	0.976969	0.970375	0.960553	0.942246	0.909256	0.548476	204807566	5.364944	5.443354	5.528297	5.619775	5.713866	6.254891	5.216906	1.557588	170626_NB501012_0155_AHVWTVBGX2	10.2238052329512	Exomes	145078	0.8744054922179793	0.8392313100539021
U162386PM2017D08002	104581834	99.68%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	104223976	104223976	 90700326	1	0.870244	 86903615	0.958140	12874696199	6179561316	3486781939	3208352944	4284882515	0.750802	0.249198	0.639286	 91.45293	 98.21324	0.392657	0.272267	21.98967	0.015137	1.664631	0.982834	0.975121	0.966398	0.951204	0.920066	0.864433	0.404263	135491339	5.115048	5.229391	5.349179	5.490746	5.634491	6.536165	3.755005	1.729739	170626_NB501012_0155_AHVWTVBGX2	12.9729402538144	Exomes	143062	0.8791502984719911	0.8430261005717801
U162386PF2017D08004	121369949	99.65%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	120959884	120959884	105584720	1	0.872890	101101699	0.957541	14961882680	7053122573	4168556435	3740203672	4880384975	0.750018	0.249982	0.628526	104.38099	111.87287	0.386156	0.267200	21.59699	0.015284	1.645189	0.982707	0.975221	0.968152	0.958074	0.940147	0.906318	0.515226	160406294	5.140450	5.235114	5.342401	5.452843	5.572120	6.268851	3.099263	1.926401	170626_NB501012_0155_AHVWTVBGX2	12.7122980742236	Exomes	145906	0.8762490918810741	0.8370457691938645
U175897PM2017D06801	117462163	99.68%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	117033104	117033104	101495354	1	0.867236	 97095750	0.956652	14375116168	6767368013	3861864053	3745884102	4694019966	0.739419	0.260581	0.636675	100.15203	107.53247	0.382943	0.265619	21.56783	0.014343	1.680195	0.983499	0.975987	0.968541	0.956327	0.932504	0.889491	0.477350	146013664	5.252254	5.362091	5.487183	5.609225	5.748352	6.583113	4.259677	1.756503	170626_NB501012_0155_AHVWTVBGX2	13.2704726319258	Exomes	144726	0.8750742782913921	0.8366568550225945
U175897CF2017D00638	127761964	99.72%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	127282724	127282724	110379370	1	0.867198	105764693	0.958193	15662382014	7321167955	4160117781	4181096278	5069244162	0.733049	0.266951	0.637661	108.34786	116.20465	0.380920	0.263753	21.41512	0.015075	1.636685	0.982861	0.975504	0.968787	0.959566	0.943678	0.914630	0.547625	157719044	5.147442	5.247166	5.356863	5.466559	5.580244	6.282301	3.006061	2.043109	170626_NB501012_0155_AHVWTVBGX2	13.2680642701526	Exomes	154923	0.8753897097267674	0.8422893953770583
U175897PF2017D06798	102274886	99.70%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	101884110	101884110	 88915335	1	0.872711	 85174542	0.957929	12601427175	6030663816	3354257674	3216505685	4173716853	0.744751	0.255249	0.642591	 89.24935	 95.76549	0.391996	0.271294	21.92519	0.016339	1.651129	0.981651	0.973640	0.964836	0.949462	0.918252	0.860641	0.384310	134032933	5.095930	5.207558	5.335133	5.462707	5.615796	6.508818	3.164860	1.813002	170626_NB501012_0155_AHVWTVBGX2	12.7181072115518	Exomes	160995	0.8788844374048883	0.8504798285661045
U111528PF2014D06816	116752389	99.64%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	116338290	116338290	102690288	1	0.882687	 98419537	0.958411	14561578724	6825168246	4022131630	3714278848	4731328628	0.744926	0.255074	0.629204	101.00743	108.4818	0.388520	0.269329	21.47350	0.015498	1.668951	0.982482	0.974990	0.967796	0.957082	0.936569	0.897586	0.486472	167606479	5.230662	5.330813	5.433999	5.540220	5.647655	6.332325	 3.576561	1.779053	170628_NB501012_0156_AHVVWNBGX2	11.732062561799	Exomes	145002	0.8752568930083723	0.8367263899808278
U111528PM2014D07685	126456872	99.66%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	126007842	126007842	111103217	1	0.881717	106337173	0.957103	15734825462	7437371420	4181455385	4115998657	5156919409	0.738415	0.261585	0.640114	110.06758	118.1367	0.390881	0.271029	21.65487	0.014267	1.663897	0.983736	0.976401	0.969896	0.960068	0.943252	0.913905	0.558856	178570145	5.159795	5.248434	5.340356	5.435562	5.539959	6.138767	 2.784021	2.003041	170628_NB501012_0156_AHVVWNBGX2	11.8262049555656	Exomes	143417	0.8774273621676649	0.8446139578989939
U178772CF2017D08407	114408565	99.58%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	114001000	114001000	 99460282	1	0.872451	 95116032	0.956322	14075033472	6607978327	3848721832	3618333313	4578365480	0.742925	0.257075	0.631937	 97.79318	105.0374	0.383869	0.265965	21.50885	0.015926	1.641209	0.982276	0.975018	0.967679	0.955932	0.933182	0.890207	0.458923	149108667	5.147405	5.254260	5.361115	5.485780	5.610444	6.386925	 3.167496	1.691747	170628_NB501012_0156_AHVVWNBGX2	12.762722458672	Exomes	142835	0.8772779780866035	0.8413694122589002
U178676CM2017D08182	119778801	99.62%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	119339800	119339800	104189316	1	0.873048	 99573831	0.955701	14727438987	6884608024	3946662468	3896168495	4766673697	0.735448	0.264552	0.635623	101.88710	109.1787	0.382047	0.264517	21.41657	0.014234	1.654223	0.983602	0.975962	0.968650	0.957194	0.935837	0.897375	0.492175	155462819	5.206855	5.309272	5.424103	5.542037	5.664937	6.409784	 2.791454	1.855890	170628_NB501012_0156_AHVVWNBGX2	12.6964041647032	Exomes	144033	0.8759242673553977	0.836586060138996
U173412PF2017D06630	124829624	99.67%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	124172546	124172546	111549762	1	0.898345	106981720	0.959049	15813410722	6756697348	3638149568	5418563806	4661247110	0.657344	0.342656	0.650005	 99.99411	106.8381	0.360356	0.248599	19.57523	0.014510	1.618759	0.982927	0.974966	0.968155	0.957714	0.937971	0.901043	0.482585	186048925	5.574371	5.661697	5.758725	5.846050	5.952781	6.527187	 2.859923	1.659688	170628_NB501012_0156_AHVVWNBGX2	10.1451900150333	Exomes	142912	0.8841454881325571	0.8452404276757725
U173412CM2016D19174	124451217	99.65%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	123755080	123755080	111782763	1	0.903258	106942350	0.956698	15788961941	6660896899	3782952157	5345112885	4598680230	0.661465	0.338535	0.637782	 98.57634	105.2693	0.356445	0.246090	19.32756	0.013165	1.644833	0.984259	0.975954	0.968719	0.956830	0.934370	0.893528	0.468093	196192330	5.727968	5.824336	5.914281	6.007437	6.109588	6.695510	 2.612446	1.653713	170628_NB501012_0156_AHVVWNBGX2	9.65429211430689	Exomes	143591	0.8827154905251722	0.841132104379801
U162836CM2015D17148	118342400	99.63%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	117905182	117905182	103518473	1	0.877981	 98928579	0.955661	14638203498	7015524166	3912708819	3709970513	4867423793	0.746556	0.253444	0.641963	103.82456	111.4963	0.394049	0.273394	21.95687	0.014448	1.664124	0.983556	0.976351	0.969221	0.957994	0.937271	0.899603	0.508300	162991059	5.096514	5.188532	5.286685	5.400174	5.512436	6.189691	 3.687149	1.799778	170628_NB501012_0156_AHVVWNBGX2	12.2015774269356	Exomes	142325	0.8765923063411206	0.8435763217987001
U162836PM2017D08210	113151877	99.64%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	112709780	112709780	 99177211	1	0.879934	 94851257	0.956382	14026491496	6513030718	3765560395	3747900383	4520455199	0.732798	0.267202	0.633650	 96.38803	103.5573	0.382688	0.265610	21.27316	0.014495	1.697661	0.983445	0.976082	0.968220	0.954774	0.927550	0.878681	0.444714	155084779	5.376827	5.482445	5.593930	5.720085	5.852107	6.654800	 4.401672	1.508967	170628_NB501012_0156_AHVVWNBGX2	12.0034311410108	Exomes	144163	0.8755228456677511	0.8353391646955183
U178673CM2017D08176	106072928	99.61%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	105678604	105678604	 93239737	1	0.882295	 89079979	0.955386	13173268061	6175255272	3557442910	3440569879	4283710062	0.738822	0.261178	0.634485	 91.38920	 98.1580	0.386982	0.268445	21.47630	0.014662	1.663695	0.983298	0.975461	0.966860	0.951319	0.919857	0.863703	0.402088	150333405	5.217070	5.324179	5.439527	5.563114	5.696588	6.487546	 3.625261	1.694678	170628_NB501012_0156_AHVVWNBGX2	11.7723176673364	Exomes	145635	0.8732241562811137	0.8393861365743125
U111528CM2008D09751	94369579	99.59%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 93790622	 93790622	 81102085	1	0.864714	 77032323	0.949819	11349001718	5769860124	2595361516	2983780078	4034152727	0.737089	0.262911	0.689744	 85.38965	 92.5843	0.407407	0.284850	23.29194	0.017214	2.104189	0.980431	0.958575	0.924985	0.879350	0.821140	0.752975	0.373356	113465519	6.101881	6.304863	6.527177	6.768822	7.041398	9.036423	12.732146	0.816853	170628_NB501012_0156_AHVVWNBGX2	13.5005518574544	Exomes	139250	0.8873536804308797	0.8500179533213644
U162836PF2017D08208	130847992	99.58%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	130389232	130389232	114199896	1	0.875838	109300301	0.957096	16171755622	7652179604	4432415125	4087160893	5306419380	0.747265	0.252735	0.633218	113.24659	121.6807	0.388657	0.269515	21.67834	0.015317	1.644333	0.982852	0.975974	0.970098	0.961958	0.948215	0.923116	0.580362	176793819	5.094285	5.186013	5.277741	5.369469	5.473427	6.068640	 3.531536	1.738802	170628_NB501012_0156_AHVVWNBGX2	12.4249173049082	Exomes	142835	0.8766338782511289	0.8445479049252634
U154056PF2017D07440	107890046	99.60%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	107369972	107369972	 92727449	1	0.863626	 88454864	0.953923	13045612538	6358442808	3384993077	3302176653	4441686026	0.746875	0.253125	0.652587	 94.10024	101.91448	0.392185	0.273961	22.32977	0.016192	1.819901	0.982025	0.974102	0.961264	0.935949	0.893897	0.834279	0.434876	130979218	5.477978	5.611438	5.761580	5.928405	6.101902	7.236311	8.305936	1.136756	170628_NB501039_0137_AHVWV3BGX2	13.6258154736481	Exomes	141956	0.8911564146636987	0.8468891769280622
U049962PM2017D08152	121965193	99.65%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	121389914	121389914	108116980	1	0.890659	103334317	0.955764	15254599184	7220249908	4157254272	3877095004	5007484225	0.745841	0.254159	0.634608	106.85435	114.67406	0.393906	0.273187	21.68450	0.014196	1.661943	0.983661	0.976381	0.969776	0.959688	0.941537	0.908789	0.531069	188450832	5.139971	5.225063	5.310154	5.404701	5.506811	6.066526	3.485859	1.579212	170628_NB501039_0137_AHVWV3BGX2	10.9203393116777	Exomes	142623	0.8845347524592808	0.8405025837347413
U178711CM2017D08268	117727468	99.67%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	117178600	117178600	103998501	1	0.887521	 99477633	0.956529	14688907023	6965179938	3909385455	3814341630	4831501587	0.740325	0.259675	0.640502	103.07950	110.67924	0.393647	0.273059	21.72405	0.014448	1.676958	0.983572	0.976216	0.969146	0.957934	0.937285	0.899840	0.502382	175070085	5.182404	5.273794	5.371277	5.474853	5.573554	6.202319	3.236243	1.643987	170628_NB501039_0137_AHVWV3BGX2	11.2327131717726	Exomes	141944	0.8877867327960323	0.8451783802062786
U154056PM2017D07436	120032443	99.70%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	119460042	119460042	102951434	1	0.861806	 98281401	0.954638	14513777863	6986094257	3922860262	3604823344	4847522047	0.751627	0.248373	0.640400	103.38902	111.03678	0.387289	0.268732	22.05220	0.014310	1.657265	0.983722	0.976824	0.970066	0.959144	0.938384	0.901139	0.503209	144638584	5.066012	5.168329	5.286148	5.410168	5.540389	6.344038	3.641143	1.498494	170628_NB501039_0137_AHVWV3BGX2	13.795041757586	Exomes	142139	0.8878843948529257	0.8478320517240167
U074696CM2014D10237	107780781	99.67%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	107275088	107275088	 95226468	1	0.887685	 91186989	0.957580	13463762214	6301917226	3625752184	3536092804	4369379417	0.737362	0.262638	0.634783	 93.26370	100.09980	0.389042	0.269739	21.44392	0.014510	1.668330	0.983310	0.975557	0.967257	0.952631	0.923757	0.871915	0.419051	159683631	5.235241	5.344115	5.450197	5.561863	5.675762	6.412756	2.933749	1.645884	170628_NB501039_0137_AHVWV3BGX2	11.2160888675145	Exomes	141487	0.886046067836621	0.841349381922014
U049962CM2015D09376	109734580	99.68%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	109192014	109192014	 97282284	1	0.890929	 92946779	0.955434	13720824336	6668675884	3534886719	3517261733	4631576441	0.743655	0.256345	0.653563	 98.69146	106.11740	0.404456	0.280906	22.26678	0.014714	1.684403	0.983283	0.975827	0.968304	0.955286	0.929712	0.884259	0.467267	169547040	5.077535	5.162555	5.264579	5.366603	5.468627	6.094375	4.490661	1.434305	170628_NB501039_0137_AHVWV3BGX2	10.8875572410758	Exomes	142190	0.8869611083761164	0.8417188269217245
U154056CM2015D11260	108434358	99.65%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	107910592	107910592	 92839877	1	0.860341	 88598198	0.954312	13085297560	6346642883	3379659750	3358994927	4395932533	0.743300	0.256700	0.652524	 93.92561	100.74747	0.389496	0.269780	22.22074	0.015089	1.651598	0.982916	0.975358	0.967134	0.952587	0.924039	0.873814	0.425326	127389817	5.033101	5.150737	5.273975	5.419620	5.560784	6.501873	3.133431	1.646839	170628_NB501039_0137_AHVWV3BGX2	13.9475808883599	Exomes	142079	0.8880763518887379	0.8446075774745037
U049962PF2017D08148	116216546	99.67%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	115671674	115671674	103301740	1	0.893060	 98927776	0.957658	14607610526	6910861248	3953355438	3743393840	4790665338	0.743737	0.256263	0.636112	102.27562	109.89545	0.395666	0.274279	21.67459	0.015798	1.640231	0.982092	0.974852	0.968009	0.957654	0.938646	0.902856	0.498803	183502327	5.080295	5.161564	5.254872	5.342161	5.445101	6.008562	2.935388	1.699699	170628_NB501039_0137_AHVWV3BGX2	10.6786785319475	Exomes	142131	0.8888771626175852	0.8472535899979596
U178819CM2017D08554	99892151	99.69%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	 99458194	 99458194	 89079836	1	0.895651	 85070070	0.954987	12572355622	5888980213	3234270691	3449104718	4113995710	0.725660	0.274340	0.645491	 87.15254	 94.27352	0.392123	0.273934	21.45959	0.014904	1.885470	0.983035	0.973717	0.955396	0.919407	0.864754	0.794284	0.379963	158340998	5.879196	6.010912	6.147793	6.297587	6.449448	7.416397	8.549557	1.277538	170630_NB501039_0138_AH3LT5BGX3	10.4222306927681	Exomes	142703	0.8802057419956133	0.8432128266399445
U178693PF2017D10885	121207502	99.67%	SureSelect_CREv2_elidS30409818_Covered	3095693981	67570952	44205248	0.654205	120579154	120579154	108106100	1	0.896557	103509303	0.957479	15308155739	5631298644	3271138981	6405718114	3893594965	0.581549	0.418451	0.632557	 83.33905	 89.28534	0.309285	0.213846	16.85325	0.014419	1.623370	0.982599	0.973339	0.963857	0.946317	0.908215	0.837915	0.324031	156397374	6.504641	6.627031	6.765112	6.909469	7.056337	7.960138	2.458148	1.928860	170630_NB501039_0138_AH3LT5BGX3	10.3244203915931	Exomes	146291	0.8737311249495868	0.8410907027773411
